Name,Branch,Place,Exams Accepted,Fees
"Satyug Darshan Institute of Engineering and Technology, Faridabad",B.Tech Electronics and Communication Engineering,"Chakmajai, Haryana",NA,"Fees:  ₹ 321,220"
"VIT-AP University, Amaravati",B.Tech Electronics and Communication Engineering,"Inavolu, Andhra Pradesh",NA,NA
"TKR College of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 228,000"
"KE Society's Rajarambapu Institute of Technology, Sangli",B.Tech Electronics and Telecommunication Engineering,"Uran Islampur, Maharashtra",JEE,"Fees:  ₹ 476,300"
"Teerthanker Mahaveer University, Moradabad",B.Tech Electronics and Communication Engineering,"Bagadpur, Uttar Pradesh",JEE,"Fees:  ₹ 453,600"
"Aliah University, Kolkata",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",NA,NA
"Nalla Malla Reddy Engineering College, Ghatkesar",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 294,000"
"Rewa Engineering College, Rewa",BE Electronics and Communication Engineering,"Rewa, Madhya Pradesh",JEE,"Fees:  ₹ 89,200"
"Agni College of Technology, Thalambur",BE Electronics and Communication Engineering,"Mambakkam, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Chitkara University Institute of Engineering and Technology, Jhansla",BE Electronics and Communication Engineering,"Jhansala, Punjab",NA,"Fees:  ₹ 658,000"
"Assam Down Town University, Guwahati",B.Tech Electronics and Communication Engineering,"Panikhaiti Gaon, Assam",NA,"Fees:  ₹ 456,000"
"GNA University, Phagwara",B.Tech Electronics and Communication Engineering,"Phagwara, Punjab",NA,"Fees:  ₹ 584,000"
"Anna University, Regional Campus, Tirunelveli",BE Electronics and Communication Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"TIT College, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Sri Satya Sai University of Technology and Medical Sciences, Sehore",BE Electronics and Communication Engineering,"Sehore, Madhya Pradesh",NA,NA
"KIET School of Engineering, Ghaziabad",B.Tech Electronics and Communication Engineering,"Muradnagar, Uttar Pradesh",UPSEE,"Fees:  ₹ 433,000"
"Atharva College of Engineering, Malad",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 480,000"
"Indian Institute of Information Technology, Sri City",B.Tech Electronics and Communication Engineering,"Sri City, Andhra Pradesh",JEE,"Fees:  ₹ 874,000"
"Poornima College of Engineering, Jaipur",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 308,000"
"JNTUH College of Engineering, Sultanpur",B.Tech Electronics and Communication Engineering,"Pulkal, Telangana",NA,Exams:  TS EAMCET 
"Babaria Institute of Technology, Vadodara",BE Electronics and Communication Engineering,"Varanama, Gujarat",GUJCET,"Fees:  ₹ 424,000"
"Indus Institute of Technology and Engineering, Ahmedabad",B.Tech Electronics and Communication Engineering,"Ahmedabad, Gujarat",JEE,"Fees:  ₹ 360,800"
"Christ College of Engineering, Thrissur",B.Tech Electronics and Communication Engineering,"Thrissur, Kerala",KEAM,"Fees:  ₹ 351,000"
"Government Engineering College, Sreekrishnapuram",B.Tech Electronics and Communication Engineering,"Sreekrishnapuram, Kerala",KEAM,"Fees:  ₹ 58,340"
"Feroze Gandhi Institute of Engineering and Technology, Raebareli",B.Tech Electronics and Communication Engineering,"Raebareli, Uttar Pradesh",UPSEE,"Fees:  ₹ 339,818"
"Meerut Institute of Engineering and Technology, Meerut",B.Tech Electronics and Communication Engineering,"Rampur Pawti, Uttar Pradesh",UPSEE,"Fees:  ₹ 451,052"
"Park College of Engineering and Technology, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"NRI Institute of Technology, Agiripalli",B.Tech Electronics and Communication Engineering,"Gopalapuram, Andhra Pradesh",AP,"Fees:  ₹ 218,000"
"Atria Institute of Technology, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Jawaharlal Nehru National College of Engineering, Shimoga",BE Electronics and Communication Engineering,"Shivamogga, Karnataka",COMEDK,"Fees:  ₹ 220,000"
"Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal",B.Tech Electronics and Communication Engineering,"Naur, Uttarakhand",NA,"Fees:  ₹ 90,350"
"Sreyas Institute of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 248,000"
National Institute of Technology Sikkim,B.Tech Electronics and Communication Engineering,"Barfung, Sikkim",JEE,"Fees:  ₹ 534,800"
"Indian Institute of Information Technology, Pune",B.Tech Electronics and Communication Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 938,000"
"Advait Vedanta Institute of Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",NA,NA
"KPR Institute of Engineering and Technology, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Bhagwan Parshuram College of Engineering, Sonipat",B.Tech Electronics and Communication Engineering,"Gohana, Haryana",NA,NA
"GD Goenka School of Engineering, Gurgaon",B.Tech Electronics and Communication Engineering,"Sohna, Haryana",NA,NA
"Dr Shyama Prasad Mukherjee International Institute of Information Technology, Naya Raipur",B.Tech Electronics and Communication Engineering,"Naya Raipur, Chhattisgarh",JEE,"Fees:  ₹ 198,750"
"Government College of Engineering, Tirunelveli",B.Tech Electronics and Communication Engineering,"Tirunelveli, Tamil Nadu",NA,"Fees:  ₹ 34,120"
"Atal Bihari Vajpayee Government Institute of Engineering and Technology, Pragatinagar",B.Tech Electronics and Communication Engineering,"Gumma, Himachal Pradesh",NA,NA
"AP Shah Institute of Technology, Thane",BE Electronics and Telecommunication Engineering,"Thane, Maharashtra",MAHA,"Fees:  ₹ 451,452"
"Sardar Vallabhbhai Patel Institute of Technology, Anand",BE Electronics and Communication Engineering,"Vasad, Gujarat",NA,"Fees:  ₹ 301,400"
"Asansol Engineering College, Asansol",B.Tech Electronics and Communication Engineering,"Asansol, West Bengal",JEE,"Fees:  ₹ 300,000"
"MJ College of Engineering and Technology, Hyderabad",BE Electronics and Communication Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 328,000"
"KLE Dr MS Sheshgiri College of Engineering and Technology, Belgaum",BE Electronics and Communication Engineering,"Belagavi, Karnataka",COMEDK,"Fees:  ₹ 358,660"
"Marathwada Mitra Mandal's College of Engineering, Pune",BE Electronics and Telecommunication Engineering,"Pune, Maharashtra",MAHA,"Fees:  ₹ 308,000"
"Maulana Azad College of Engineering and Technology, Patna",B.Tech Electronics and Communication Engineering,"Patna, Bihar",NA,"Fees:  ₹ 280,000"
"JNTUH College of Engineering, Karimnagar",B.Tech Electronics and Communication Engineering,"Karimnagar, Telangana",TS,"Fees:  ₹ 53,000"
"University College of Science, Technology and Agriculture, Kolkata",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",NA,Exams:  WBJEE 
"Monad University, Hapur",B.Tech Electronics and Communication Engineering,"Kastala Kasmabad, Uttar Pradesh",NA,NA
"Sri Krishna Institute of Technology, Bangalore",B.Tech Electronics and Communication Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 500,000"
"Bharati Vidyapeeth College of Engineering, Navi Mumbai",BE Electronics and Telecommunication Engineering,"Navi Mumbai, Maharashtra",JEE,"Fees:  ₹ 360,744"
"Yenepoya Institute of Technology, Mangalore",B.Tech Electronics and Communication Engineering,"Mangalore, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"AJ Institute of Engineering and Technology, Mangalore",B.Tech Electronics and Communication Engineering,"Mangaluru, Karnataka",NA,Exams:  KCET 
National Institute of Technology Meghalaya,B.Tech Electronics and Communication Engineering,"Shillong, Meghalaya",JEE,"Fees:  ₹ 560,000"
"Vaugh Institute of Agricultural Engineering and Technology, Allahabad",B.Tech Electronics and Communication Engineering,"Allahabad, Uttar Pradesh",NA,NA
"Meenakshi Sundararajan Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Modern Education Society's College of Engineering, Pune",BE Electronics and Telecommunication Engineering,"Pune, Maharashtra",MAHA,"Fees:  ₹ 440,000"
"Geethanjali College of Engineering and Technology, Keesara",B.Tech Electronics and Communication Engineering,"Secunderabad, Telangana",TS,"Fees:  ₹ 332,500"
"Jyothi Engineering College, Thrissur",B.Tech Electronics and Communication Engineering,"Thrissur, Kerala",KEAM,"Fees:  ₹ 463,600"
"Amity University, Lucknow Campus",B.Tech Electronics and Communication Engineering,"Lucknow, Uttar Pradesh",NA,"Fees:  ₹ 888,000"
"Manav Rachna University, Faridabad",B.Tech Electronics and Computers Engineering,"Faridabad, Haryana",JEE,"Fees:  ₹ 726,000"
"University College of Engineering Bharathidasan Institute of Technology Campus Anna University, Tiruchirappalli",BE Electronics and Communication Engineering,"Tiruchirappalli, Tamil Nadu",NA,"Fees:  ₹ 124,810"
"VVP Engineering College, Rajkot",BE Electronics and Communication Engineering,"Vajdi, Gujarat",NA,"Fees:  ₹ 372,000"
"Dhanalakshmi College of Engineering, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Canara Engineering College, Mangalore",BE Electronics and Communication Engineering,"Mangalore, Karnataka",JEE,"Fees:  ₹ 440,000"
"Government Engineering College, Hassan",BE Electronics and Communication Engineering,"Hassan, Karnataka",KCET,"Fees:  ₹ 62,000"
"Dhanalakshmi Srinivasan College of Engineering, Perambalur",BE Electronics and Communication Engineering,"Perambalur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Jeppiaar Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"United College of Engineering and Research, Allahabad",B.Tech Electronics and Communication Engineering,"Newada Samogar, Uttar Pradesh",UPSEE,"Fees:  ₹ 333,700"
"Beant College of Engineering and Technology, Gurdaspur",B.Tech Electronics and Communication Engineering,"Gurdaspur, Punjab",JEE,"Fees:  ₹ 223,160"
"Rungta College of Engineering and Technology, Bhilai",BE Electronics and Telecommunication Engineering,"Bhilai, Chhattisgarh",JEE,"Fees:  ₹ 294,920"
"Guru Nanak Institute of Technology, Ibrahimpatnam",B.Tech Electronics and Communication Engineering,"Ibrahimpatnam, Telangana",TS,"Fees:  ₹ 300,000"
"Guru Tegh Bahadur Institute of Technology, New Delhi",B.Tech Electronics and Communication Engineering,"New Delhi, Delhi",IPU,"Fees:  ₹ 347,600"
"BML Munjal University, Gurgaon",B.Tech Electronics and Communication Engineering,"Gurgaon, Haryana",JEE,"Fees:  ₹ 1,250,000"
"ANU College of Engineering and Technology, Guntur",B.Tech Electronics and Communication Engineering,"Guntur, Andhra Pradesh",AP,"Fees:  ₹ 400,000"
"Karpagam College of Engineering, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",BE Electronics and Telecommunication Engineering,"Nagpur, Maharashtra",NA,NA
"Sri Shakthi Institute of Engineering and Technology, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"College of Engineering, Chengannur",B.Tech Electronics and Communication Engineering,"Chengannur, Kerala",KEAM,"Fees:  ₹ 176,920"
"Shri Vaishnav Vidyapeeth Vishwavidyalaya, Indore",B.Tech Electronics and Communication Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 307,000"
"Shri Vaishnav Institute of Technology and Science, Indore",BE Electronics and Communication Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 307,000"
"Rao Birender Singh State Institute of Engineering and Technology, Rewari",B.Tech Electronics and Communication Engineering,"Zainabad, Haryana",NA,NA
"Roorkee College of Engineering, Roorkee",B.Tech Electronics and Communication Engineering,"Roorkee, Uttarakhand",JEE,"Fees:  ₹ 404,600"
"Noida International University, Greater Noida",B.Tech Electronics and Communication Engineering,"Noida, Uttar Pradesh",NA,"Fees:  ₹ 592,000"
"University of Lucknow, Lucknow",B.Tech Electronics and Communication Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 480,000"
"Dronacharya College of Engineering, Gurgaon",B.Tech Electronics and Communication Engineering,"Gurgaon, Haryana",JEE,"Fees:  ₹ 564,400"
"Raghu Engineering College, Visakhapatnam",B.Tech Electronics and Communication Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 340,000"
"MCTs Rajiv Gandhi Institute of Technology, Mumbai",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",MAHA,"Fees:  ₹ 384,356"
"Tatyasaheb Kore Institute of Engineering and Technology, Kolhapur",B.Tech Electronics and Telecommunication Engineering,"Kolhapur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Sagar Institute of Science and Technology, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 290,800"
"Bengal Institute of Technology, Kolkata",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",WBJEE,"Fees:  ₹ 288,000"
National Institute of Technology Manipur,B.Tech Electronics and Communication Engineering,"Imphal, Manipur",JEE,"Fees:  ₹ 550,700"
"North Eastern Regional Institute of Science and Technology, Nirjuli",B.Tech Electronics and Communication Engineering,"Itanagar, Arunachal Pradesh",NA,"Fees:  ₹ 42,720"
Indian Institute of Information Technology Design and Manufacturing Kurnool,B.Tech Electronics and Communication Engineering Design and Manufacturing,"Kurnool, Andhra Pradesh",JEE,"Fees:  ₹ 477,700"
"University College of Engineering and Technology, Bikaner",B.Tech Electronics and Communication Engineering,"Bikaner, Rajasthan",JEE,"Fees:  ₹ 240,000"
"MVSR Engineering College, Hyderabad",BE Electronics and Communication Engineering,"Nadergul, Telangana",TS,"Fees:  ₹ 382,450"
"Bangalore College of Engineering and Technology, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",NA,Exams:  KCET 
"College of Engineering, Thalassery",B.Tech Electronics and Communication Engineering,"Thalassery, Kerala",NA,Exams:  KEAM 
"Shri Shankaracharya Engineering College, Bhilai",BE Electronics and Telecommunication Engineering,"Bhilai, Chhattisgarh",JEE,"Fees:  ₹ 272,800"
"Jain College of Engineering, Belgaum",BE Electronics and Communication Engineering,"Belgaum, Karnataka",NA,NA
"Hindusthan Institute of Technology, Coimbatore",BE Electronics and Communication Engineering,"Malumichampatty, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"PSIT College of Engineering, Kanpur",B.Tech Electronics and Communication Engineering,"Kanpur, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
Indian Institute of Information Technology Dharwad,B.Tech Electronics and Communication Engineering,"Hubballi, Karnataka",NA,Exams:  JEE Main 
"University Institute of Technology, The University of Burdwan, Burdwan",BE Electronics and Communication Engineering,"Burdwan, West Bengal",NA,"Fees:  ₹ 261,800"
"SA Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 280,000"
"East Point College of Engineering and Technology, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",NA,"Fees:  ₹ 280,000"
"Amity University, Jaipur",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",Amity,"Fees:  ₹ 720,000"
"Sant Baba Bhag Singh University, Jalandhar",B.Tech Electronics and Communication Engineering,"Jalandhar, Punjab",NA,NA
"Vignana Bharathi Institute of Technology, Ghatkesar",B.Tech Electronics and Communication Engineering,"Ghatkesar, Telangana",TS,"Fees:  ₹ 268,000"
"Government Engineering College, Modasa",BE Electronics and Communication Engineering,"Modasa, Gujarat",GUJCET,"Fees:  ₹ 6,000"
"Amritsar College of Engineering and Technology, Amritsar",B.Tech Electronics and Communication Engineering,"Amritsar, Punjab",JEE,"Fees:  ₹ 495,412"
"Jayawantrao Sawant College of Engineering, Pune",BE Electronics and Telecommunication Engineering,"Pune, Maharashtra",MAHA,"Fees:  ₹ 441,000"
"Mahatma Gandhi Mission's College of Engineering and Technology, Navi Mumbai",BE Electronics and Telecommunication Engineering,"Navi Mumbai, Maharashtra",MAHA,"Fees:  ₹ 274,452"
"KS Rangasamy College of Technology, Tiruchengode",BE Electronics and Communication Engineering,"Tiruchengode, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Mohamed Sathak Engineering College, Kilakarai",BE Electronics and Communication Engineering,"Kilakarai, Tamil Nadu",NA,"Fees:  ₹ 240,000"
"Bhagwant University, Ajmer",B.Tech Electronics and Communication Engineering,"Ajmer, Rajasthan",NA,Exams:  JEE Main 
"Mewar University, Chittorgarh",B.Tech Electronics and Communication Engineering,"Chittorgarh, Rajasthan",NA,"Fees:  ₹ 492,000"
"Shivaji University, Kolhapur",B.Tech Electronics and Communication Technology,"Kolhapur, Maharashtra",MAHA,"Fees:  ₹ 306,540"
"Chhatrapati Shahu Ji Maharaj University, Kanpur",B.Tech Electronics and Communication Engineering,"Kanpur, Uttar Pradesh",UPSEE,"Fees:  ₹ 160,000"
"Kamaraj College of Engineering and Technology, Virudhunagar",BE Electronics and Communication Engineering,"Vellakulam, Tamil Nadu",NA,"Fees:  ₹ 200,000"
"Aditya College of Engineering and Technology, Surampalem",B.Tech Electronics and Communication Engineering,"Surampalem, Andhra Pradesh",AP,"Fees:  ₹ 240,000"
"Dhole Patil College of Engineering, Pune",BE Electronics and Telecommunication Engineering,"Pune, Maharashtra",MAHA,"Fees:  ₹ 324,404"
"Chaibasa Engineering College, Chaibasa",B.Tech Electronics and Communication Engineering,"Kelende, Jharkhand",NA,"Fees:  ₹ 120,000"
"University College of Engineering JNTUK, Narasaraopet",B.Tech Electronics and Communication Engineering,"Narasaraopet, Andhra Pradesh",NA,NA
"BVRIT Hyderabad College of Engineering for Women, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",JEE,"Fees:  ₹ 260,000"
"Vel Tech, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,NA
"Andhra University, Visakhapatnam",BE Electronics and Communication Engineering,"Visakhapatnam, Andhra Pradesh",NA,"Fees:  ₹ 40,000"
"Indian Institute of Information Technology, Kota",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 846,100"
"SIES Graduate School of Technology, Navi Mumbai",B.Tech Electronics and Telecommunication Engineering,"Navi Mumbai, Maharashtra",JEE,"Fees:  ₹ 497,760"
"Kalaignar Karunanidhi Institute of Technology, Coimbatore",BE Electronics and Communications Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Sri Manakula Vinayagar Engineering College, Puducherry",B.Tech Electronics and Communication Engineering,"Madagadipet, Puducherry",NA,"Fees:  ₹ 116,000"
"Prof Ram Meghe College of Engineering and Management, Badnera",BE Electronics and Telecommunication Engineering,"Badnera, Maharashtra",JEE,"Fees:  ₹ 370,000"
"Easwari Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya, Kanchipuram",BE Electronics and Communication Engineering,"Kanchipuram, Tamil Nadu",JEE,"Fees:  ₹ 505,000"
"University BDT College of Engineering, Davangere",BE Electronics and Communication Engineering,"Davanagere, Karnataka",KCET,"Fees:  ₹ 89,000"
"Aadishwar College of Technology, Gandhinagar",B.Tech Electronics and Communication Engineering,"Bhoyan Rathod, Gujarat",JEE,"Fees:  ₹ 284,000"
"HKE Society's PDA College of Engineering, Gulbarga",BE Electronics and Communications Engineering,"Kalaburagi, Karnataka",COMEDK,"Fees:  ₹ 60,000"
"Indore Institute of Science and Technology, Indore",B.Tech Electronics and Communication Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 240,000"
"Bhopal Institute of Technology, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 220,000"
"Dr Ram Manohar Lohia Avadh University, Faizabad",B.Tech Electronics and Communication Engineering,"Faizabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 58,000"
"University College of Engineering, Punjabi University, Patiala",B. Tech Electronics and Communication Engineering,"Patiala, Punjab",NA,"Fees:  ₹ 340,000"
"Siddhartha Institute of Technology and Sciences, Ghatkesar",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Pragati Engineering College, Surampalem",B.Tech Electronics and Communication Engineering,"Surampalem, Andhra Pradesh",AP,"Fees:  ₹ 291,200"
"Millia Institute of Technology, Purnea",B.Tech Electronics and Communication Engineering,"Purnea, Bihar",NA,"Fees:  ₹ 300,000"
"Chhotubhai Gopalbhai Patel Institute of Technology, Bardoli",B.Tech Electronics and Communication Engineering,"Bardoli, Gujarat",GUJCET,"Fees:  ₹ 348,150"
"CGC College of Engineering, Landran Campus, Mohali",B.Tech Electronics and Communication Engineering,"Landran, Punjab",JEE,"Fees:  ₹ 348,000"
"Budge Budge Institute of Technology, Kolkata",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",JEE,"Fees:  ₹ 358,000"
"Vidya Academy of Science and Technology, Thrissur",B.Tech Electronics and Communication Engineering,"Thrissur, Kerala",KEAM,"Fees:  ₹ 410,104"
"Calicut University Institute of Engineering Technology, Malappuram",B.Tech Electronics and Communication Engineering,"Pallikal, Kerala",NA,"Fees:  ₹ 155,400"
"Sai Vidya Institute of Technology, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 460,000"
"Government Engineering College, Jagdalpur",BE Electronics and Telecommunication Engineering,"Jagdalpur, Chhattisgarh",CG,"Fees:  ₹ 85,040"
"Sinhgad Academy of Engineering, Kondhwa",BE Electronics and Telecommunication Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 385,608"
"Maturi Venkata Subba Rao Engineering College, Hyderabad",BE Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 381,000"
"Institute of Road and Transport Technology, Erode",BE Electronics and Communication Engineering,"Suriyampalayam, Tamil Nadu",NA,"Fees:  ₹ 188,195"
"Adi Shankara Institute of Engineering and Technology, Kalady",B.Tech Electronics and Communication Engineering,"Kalady, Kerala",KEAM,"Fees:  ₹ 367,600"
"Gandhi Engineering College, Bhubaneswar",B.Tech Electronics and Communication Engineering,"Badaraghunathpur, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Jawaharlal Nehru Government Engineering College, Sundernagar",B.Tech Electronics and Communication Engineering,"Sundernagar, Himachal Pradesh",JEE,"Fees:  ₹ 244,979"
"Shah and Anchor Kutchhi Engineering College, Mumbai",B.Tech Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",NA,"Fees:  ₹ 389,824"
"Shri Shankaracharya Institute of Engineering and Technology, Durg",BE Electronics and Telecommunication Engineering,"Khapri Alias Pipardih, Chhattisgarh",JEE,"Fees:  ₹ 232,000"
"Ch Ranbir Singh State Institute of Engineering and Technology, Jhajjar",B.Tech Electronics and Communication Engineering,"Jhajjar, Haryana",NA,NA
"Shivajirao S Jondhale College of Engineering, Thane",BE Electronics and Telecommunication Engineering,"Dombivli, Maharashtra",NA,"Fees:  ₹ 344,400"
"Quantum School of Technology, Roorkee",B.Tech Electronics and Communication Engineering,"Roorkee, Uttarakhand",JEE,"Fees:  ₹ 440,000"
"Ballarpur Institute of Technology, Chandrapur",BE Electronics and Telecommunication Engineering,"Balharshah, Maharashtra",JEE,"Fees:  ₹ 293,480"
"Brilliant Institute of Engineering and Technology, Hayathnagar",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 240,000"
"Sardar Patel University, Balaghat",B.Tech Electronics and Communication Engineering,"Balaghat, Madhya Pradesh",NA,NA
"Baba Ghulam Shah Badshah University, Jammu",B.Tech Electronics and Communication Engineering,"Jammu, Jammu and Kashmir",NA,NA
"Shri Shankaracharya Group of Institutions, Bhilai",BE Electronics and Telecommunication Engineering,"Bhilai, Chhattisgarh",JEE,"Fees:  ₹ 279,400"
"NDMVP Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",BE Electronics and Telecommunication Engineering,"Nashik, Maharashtra",JEE,"Fees:  ₹ 362,220"
"TKM Institute of Technology, Kollam",B.Tech Electronics and Communication Engineering,"Kollam, Kerala",NA,NA
"Dr Akhilesh Das Gupta Institute of Technology and Management, New Delhi",B.Tech Electronics and Communication Engineering,"New Delhi, Delhi",IPU,"Fees:  ₹ 367,098"
"Mody University of Science and Technology, Lakshmangarh",B.Tech Electronics and Communication Engineering,"Sikar, Rajasthan",JEE,"Fees:  ₹ 818,000"
"Karavali Institute of Technology, Mangalore",BE Electronics and Communication Engineering,"Mangaluru, Karnataka",NA,"Fees:  ₹ 200,000"
"GKM College of Engineering and Technology, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"ACE Engineering College, Ghatkesar",B.Tech Electronics and Communication Engineering,"Ghatkesar, Telangana",TS,"Fees:  ₹ 272,000"
"Shree Swaminarayan Institute of Technology, Bhat",BE Electronics and Communication Engineering,"Ahmedabad, Gujarat",NA,"Exams:  JEE Main ,  GUJCET "
"Purnea College of Engineering, Purnea",B.Tech Electronics and Communication Engineering,"Purnea, Bihar",NA,Exams:  BCECE 
"Malabar College of Engineering and Technology, Thrissur",B.Tech Electronics and Communication Engineering,"Pallur, Kerala",NA,"Exams:  JEE Main ,  KEAM "
"MM Engineering College, Mullana- Ambala",B.Tech Electronics and Communication Engineering,"Ambala, Haryana",JEE,"Fees:  ₹ 597,994"
"PSIT-Pranveer Singh Institute of Technology, Kanpur",B.Tech Electronics and Communication Engineering,"Kanpur, Uttar Pradesh",JEE,"Fees:  ₹ 301,200"
"Government Sri Krishnarajendra Silver Jubilee Technological Institute, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",NA,NA
"Netaji Subhash Engineering College, Garia",B.Tech Electronics and Communication Engineering,"Garia, West Bengal",WBJEE,"Fees:  ₹ 393,000"
"Lokmanya Tilak College of Engineering, Navi Mumbai",BE Electronics and Telecommunication Engineering,"Navi Mumbai, Maharashtra",JEE,"Fees:  ₹ 463,560"
"Vedavyasa Institute of Technology, Malappuram",B.Tech Electronics and Communication Engineering,"Kozhikode, Kerala",NA,Exams:  KEAM 
"Barkatullah University Institute of Technology, Barkatullah University, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 171,100"
"Sinhgad Institute of Technology, Lonavala",BE Electronics and Telecommunication Engineering,"Lonavala, Maharashtra",NA,"Fees:  ₹ 359,000"
"Ramgarh Engineering College, Ramgarh",B.Tech Electronics and Communication Engineering,"Sukrigara Bamni, Jharkhand",NA,"Fees:  ₹ 120,000"
"Sri Dharmasthala Manjunatheshwara Institute of Technology, Ujire",BE Electronics and Communication Engineering,"Ujire, Karnataka",COMEDK,"Fees:  ₹ 280,000"
"Rizvi College of Engineering, Bandra",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 242,840"
"Aditya Institute of Technology and Management, Tekkali",B.Tech Electronics and Communication Engineering,"K Kotturu, Andhra Pradesh",AP,"Fees:  ₹ 243,000"
"Sanskrithi School of Engineering, Puttaparthi",BE Electronics and Communication Engineering,"Puttaparthi, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Jain College of Engineering and Technology, Hubballi",BE Electronics and Communication Engineering,"Hubballi, Karnataka",NA,NA
